Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,Total_Purchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Divorced,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Marital_Status_YOLO,Age_Groups_Young,Age_Groups_Mid_aged,Age_Groups_Old,Outliers
58350.0,5,493,26.0,206,116.0,80.0,80.0,4,8,3,12,6,0,0,53,11,1,2,1001.0,27.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
49090.0,45,494,5.0,82,7.0,0.0,100.0,3,7,2,9,7,0,0,73,11,1,2,688.0,21.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
61787.0,71,621,73.0,414,78.0,48.0,85.0,1,8,4,6,5,0,0,37,11,0,0,1319.0,19.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1
18169.0,40,9,0.0,5,0.0,0.0,7.0,1,1,0,2,8,0,0,39,11,1,2,21.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
24336.0,82,1,6.0,2,8.0,2.0,12.0,1,1,0,2,7,0,0,43,12,1,2,31.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
18222.0,70,12,4.0,19,12.0,6.0,14.0,1,2,0,3,8,0,0,34,12,0,0,67.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
62335.0,87,243,79.5,217,85.0,6.0,26.0,2,3,3,13,2,0,0,72,11,1,2,708.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
42033.0,95,11,1.0,4,2.0,0.0,7.0,1,1,0,2,7,0,0,53,12,2,0,25.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
86580.0,72,532,21.0,127,26.0,20.0,20.0,0,4,2,5,1,0,0,41,11,0,0,746.0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
41437.0,5,29,0.0,2,0.0,0.0,1.0,1,1,0,3,7,0,0,67,12,2,0,32.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
73705.0,86,612,79.5,520,120.5,82.875,107.0,2,9,6,8,5,0,0,73,10,2,0,1695.0,25.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1
61064.0,80,387,79.5,342,0.0,45.0,126.5,5,8,4,11,6,0,0,48,12,1,2,1080.0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
18358.0,49,6,8.0,19,16.0,4.0,4.0,3,3,0,4,7,0,0,35,11,1,2,57.0,10.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
55012.0,85,582,0.0,65,0.0,0.0,13.0,6,8,2,9,5,0,0,51,10,1,2,660.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9722.0,7,6,17.0,16,6.0,16.0,42.0,4,3,1,3,8,0,1,51,12,1,2,103.0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-1
38175.0,6,70,6.0,69,2.0,3.0,3.0,3,3,1,4,7,0,0,40,11,1,2,153.0,11.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
58656.0,25,962,12.0,194,16.0,24.0,12.0,4,7,8,13,6,0,0,68,12,1,2,1220.0,32.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1
52117.0,55,112,10.0,107,30.0,0.0,20.0,2,5,2,4,7,0,0,59,12,1,2,279.0,13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
64813.0,81,293,0.0,124,120.5,82.875,52.0,1,7,2,10,5,0,0,46,10,1,2,745.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
54222.0,98,199,12.0,31,3.0,12.0,7.0,1,3,3,5,3,0,0,51,10,1,2,264.0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
83512.0,31,1060,61.0,551,80.0,20.0,101.0,1,4,7,10,1,0,1,38,10,0,4,2157.0,22.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1
77520.0,30,940,44.0,396,0.0,82.875,58.0,1,8,7,7,4,0,1,65,11,1,2,1526.0,23.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1
41154.0,98,44,2.0,11,2.0,3.0,7.0,1,1,0,4,5,0,0,46,11,1,2,69.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
80398.0,92,342,51.0,551,120.5,35.0,26.0,1,5,8,12,3,0,0,58,12,0,0,1597.0,26.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1
18746.0,41,2,10.0,11,12.0,9.0,20.0,2,3,0,3,6,0,0,32,10,1,2,64.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35196.0,68,75,12.0,141,43.0,39.0,126.5,6,6,1,5,8,0,0,40,12,1,2,497.0,18.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
60230.0,78,520,20.0,367,39.0,81.0,40.0,2,6,3,6,5,0,0,68,11,1,2,1067.0,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
22108.0,46,5,3.0,9,6.0,2.0,6.0,2,2,0,3,7,0,0,47,10,2,0,31.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
44392.0,71,87,5.0,71,7.0,12.0,29.0,5,4,1,4,7,0,0,50,11,2,0,211.0,14.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
55424.0,6,462,61.0,184,10.0,53.0,107.0,4,7,5,9,6,0,1,48,12,1,2,877.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
17688.0,82,2,2.0,1,3.0,1.0,2.0,1,1,0,2,8,1,0,45,11,1,3,11.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
92491.0,71,979,44.0,551,29.0,25.0,22.0,1,7,5,12,3,0,1,41,11,0,4,2034.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
90273.0,32,704,79.5,551,120.0,74.0,111.0,1,5,6,7,2,0,1,33,11,0,4,1991.0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1
82571.0,28,861,31.0,551,62.0,82.875,79.0,0,6,5,13,2,0,0,62,10,0,0,1686.0,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1
38513.0,20,172,3.0,115,16.0,0.0,18.0,5,6,1,5,8,0,1,42,10,1,2,324.0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1
16653.0,10,5,7.0,31,15.0,4.0,7.0,3,2,1,3,6,0,1,45,10,1,2,69.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1
42586.0,7,194,2.0,56,0.0,0.0,0.0,5,4,1,6,8,0,1,69,12,2,4,252.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
23529.0,67,9,7.0,13,3.0,2.0,20.0,1,1,1,2,6,0,0,59,11,1,2,54.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71107.0,61,533,10.0,217,120.5,82.875,126.5,2,7,6,13,4,0,0,73,11,1,2,1327.0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
46910.0,36,48,0.0,14,0.0,0.0,6.0,2,2,0,3,6,0,0,60,10,2,0,68.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
37244.0,90,18,2.0,10,0.0,0.0,25.0,1,1,1,2,7,0,0,69,11,2,0,55.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
82427.0,35,482,79.5,509,104.0,82.875,107.0,1,3,5,12,1,0,0,58,10,0,0,1456.0,21.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1
75342.0,38,204,79.5,97,21.0,82.875,26.0,1,5,2,10,4,0,0,66,11,1,2,563.0,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1
70044.0,46,1073,0.0,250,120.5,14.0,14.0,4,7,10,5,5,0,0,70,11,1,2,1504.0,26.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1
77437.0,70,560,21.0,442,29.0,44.0,29.0,1,4,5,13,1,0,0,61,11,0,0,1125.0,23.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
54984.0,51,173,13.0,131,32.0,3.0,6.0,4,6,1,6,7,0,0,65,10,1,2,358.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
42403.0,18,22,1.0,11,0.0,5.0,3.0,1,1,0,3,8,0,0,53,11,1,2,42.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
55761.0,97,136,1.0,12,0.0,3.0,32.0,2,4,1,3,6,0,0,60,10,1,2,184.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
37292.0,32,275,0.0,86,10.0,23.0,66.0,5,6,3,5,8,0,0,41,11,1,2,460.0,19.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
45576.0,9,56,19.0,29,2.0,14.0,25.0,1,3,1,3,8,0,1,79,10,0,4,145.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
70321.0,6,303,23.0,551,82.0,26.0,126.5,1,6,5,13,4,0,1,77,11,0,4,1376.0,25.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1
58086.0,80,708,7.0,62,0.0,0.0,15.0,2,11,3,7,8,0,0,55,11,1,2,792.0,23.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
81795.0,74,324,79.5,551,27.0,82.875,88.0,1,4,10,7,2,0,0,72,12,0,0,1382.0,23.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
28389.0,49,1,5.0,3,7.0,4.0,8.0,1,1,0,2,7,0,0,77,12,0,0,28.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
69901.0,95,312,21.0,206,102.0,82.875,126.5,3,7,3,10,5,0,0,55,11,1,2,882.0,23.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
80360.0,56,1228,79.5,454,112.0,43.0,43.0,2,4,4,5,2,0,0,75,11,0,0,2231.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1
63342.0,48,918,21.0,118,13.0,10.0,21.0,3,8,3,5,6,0,1,63,12,1,2,1101.0,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
31859.0,3,3,4.0,7,15.0,8.0,11.0,1,1,0,3,7,0,0,44,10,1,2,48.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
51569.0,39,380,0.0,47,6.0,0.0,34.0,4,7,1,7,8,0,1,75,11,1,2,467.0,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1
16014.0,42,3,9.0,4,7.0,8.0,7.0,4,1,1,4,3,0,0,45,11,2,0,38.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41120.0,80,24,2.0,23,0.0,8.0,24.0,3,2,1,3,6,0,0,56,11,2,0,81.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
39763.0,9,80,1.0,60,4.0,6.0,16.0,2,5,1,2,9,0,1,53,11,1,2,167.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
38725.0,52,31,0.0,6,2.0,1.0,5.0,2,1,0,4,4,0,0,69,10,2,0,45.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
77981.0,78,138,79.5,204,16.0,82.875,60.0,3,7,4,7,5,0,0,52,11,1,2,664.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
62905.0,68,166,75.0,96,119.0,82.875,59.0,3,7,2,8,4,0,0,60,11,1,2,622.0,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
13533.0,45,12,3.0,8,8.0,0.0,17.0,2,2,0,3,7,0,0,45,11,1,2,48.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
59481.0,47,178,3.0,85,71.0,66.0,58.0,2,3,3,8,2,0,0,49,11,1,2,461.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
72117.0,34,707,20.0,171,65.0,60.0,50.0,1,9,7,9,5,0,0,47,11,1,2,1073.0,26.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
21955.0,81,5,1.0,7,17.0,14.0,11.0,2,2,1,3,6,0,0,38,11,1,2,55.0,8.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
67131.0,72,465,71.0,250,93.0,35.0,62.0,3,9,2,12,6,0,0,68,11,1,2,976.0,26.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
36802.0,23,16,1.0,2,0.0,0.0,1.0,1,1,0,3,5,0,0,44,10,1,2,20.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
47808.0,30,123,1.0,26,2.0,0.0,72.0,2,3,2,3,7,0,0,49,11,1,2,224.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
25509.0,15,40,3.0,30,10.0,7.0,11.0,3,3,0,3,9,0,1,50,12,1,2,101.0,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
85431.0,54,376,53.0,462,120.5,53.0,53.0,1,2,7,7,0,0,0,72,11,0,0,1165.0,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
42664.0,44,21,0.0,3,0.0,0.0,0.0,1,1,0,3,6,0,0,57,10,1,2,24.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
28973.0,59,206,0.0,46,3.0,2.0,12.0,2,5,1,5,8,0,0,47,12,0,0,269.0,13.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
39435.0,16,71,0.0,18,0.0,0.0,13.0,1,3,1,2,7,0,0,51,11,1,2,102.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
65370.0,1,71,22.0,112,120.5,82.875,29.0,1,2,3,13,1,0,0,40,11,0,0,461.0,19.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1
20194.0,64,0,4.0,7,11.0,10.0,15.0,2,2,0,3,6,0,0,45,12,1,2,47.0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42473.0,72,93,1.0,21,0.0,4.0,25.0,3,2,1,4,5,0,0,48,10,2,0,144.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
64590.0,98,920,79.5,168,36.0,46.0,30.0,1,9,4,10,6,0,0,56,12,0,0,1338.0,24.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
71232.0,91,653,17.0,170,34.0,26.0,17.0,2,11,2,10,7,0,0,65,11,1,2,917.0,25.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
34600.0,8,199,33.0,60,8.0,3.0,15.0,5,5,2,5,8,0,1,53,11,2,4,318.0,17.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
46904.0,20,153,4.0,56,0.0,9.0,31.0,4,5,1,4,8,0,0,57,12,2,0,253.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
49094.0,6,376,0.0,38,11.0,8.0,69.0,5,6,3,6,6,0,0,51,12,1,2,502.0,20.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
36075.0,54,46,0.0,30,12.0,1.0,30.0,1,2,0,4,6,0,0,41,11,1,2,119.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
60839.0,72,600,21.0,128,120.5,82.875,126.5,6,2,2,12,8,0,0,45,12,2,0,1250.0,29.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
82122.0,89,734,22.0,350,120.5,25.0,100.0,1,3,9,13,1,0,0,62,11,0,0,1382.0,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1
34074.0,69,135,1.0,41,10.0,1.0,67.0,5,3,3,3,6,0,0,72,11,2,0,255.0,14.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
28520.0,55,11,0.0,10,0.0,2.0,20.0,1,1,1,2,6,0,0,64,11,2,0,43.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
62535.0,13,163,48.0,90,0.0,45.0,52.0,1,3,2,8,3,0,0,69,11,1,2,398.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
36273.0,80,29,3.0,30,3.0,2.0,9.0,2,3,0,3,6,0,0,47,10,1,2,76.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
63404.0,97,734,26.0,70,11.0,44.0,17.0,2,6,3,4,4,0,0,60,10,2,0,902.0,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
78416.0,99,453,38.0,279,120.5,38.0,126.5,2,7,7,10,3,0,0,48,10,1,2,1179.0,26.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
75702.0,87,1073,0.0,551,120.5,37.0,37.0,1,10,5,13,6,0,0,50,12,1,2,1921.0,29.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1
59385.0,85,135,0.0,10,0.0,4.0,36.0,2,3,1,4,5,0,0,73,11,2,0,185.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
44689.0,82,18,0.0,5,0.0,0.0,11.0,2,1,1,2,7,0,0,73,10,2,0,34.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
7144.0,92,81,4.0,33,5.0,2.0,126.5,0,12,1,1,0,0,0,58,11,2,0,416.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
90369.0,2,292,51.0,551,120.5,23.0,17.0,1,4,6,6,1,0,1,68,10,0,4,1588.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1
63159.0,74,965,34.0,551,89.0,82.875,37.0,1,3,5,8,3,0,0,50,12,0,0,1797.0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
46757.0,71,777,30.0,163,0.0,51.0,122.0,6,4,4,7,9,0,0,61,12,1,2,1143.0,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
79734.0,72,572,8.0,232,23.0,62.0,17.0,1,4,3,6,1,0,0,55,10,0,0,914.0,14.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
63207.0,68,438,79.5,551,91.0,82.875,70.0,1,2,3,6,7,0,0,32,11,0,0,1502.0,12.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1
72071.0,4,531,69.0,300,120.5,82.875,126.5,3,5,4,8,2,0,0,70,11,1,2,1338.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1
21840.0,80,17,0.0,9,0.0,0.0,1.0,1,1,0,3,9,0,0,41,11,1,2,27.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
58582.0,15,402,35.0,106,101.0,77.0,42.0,2,9,2,9,5,0,0,42,11,1,2,763.0,22.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
72282.0,70,503,27.0,419,90.0,82.875,126.5,1,5,7,9,7,0,1,73,11,0,4,1331.0,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
50387.0,91,369,9.0,87,12.0,14.0,34.0,3,6,2,8,5,0,0,68,11,2,0,525.0,19.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
32583.0,10,5,0.0,3,0.0,0.0,1.0,1,1,0,2,7,0,0,63,10,2,0,9.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
62568.0,99,362,17.0,398,80.0,35.0,61.0,3,5,3,5,4,0,0,62,10,1,2,953.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
44635.0,25,56,0.0,9,0.0,0.0,3.0,2,2,0,3,7,0,0,53,11,2,0,68.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
63967.0,57,387,79.5,141,73.0,35.0,126.5,3,4,4,12,2,0,0,56,11,1,2,882.0,23.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
52513.0,84,367,17.0,241,104.0,82.875,126.5,2,9,5,9,7,0,0,46,12,0,0,1149.0,25.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
25293.0,51,15,0.0,11,0.0,2.0,9.0,1,1,1,2,8,0,0,55,11,1,2,37.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
54111.0,97,267,6.0,54,8.0,3.0,50.0,2,5,2,6,5,0,0,59,11,1,2,388.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
78394.0,13,298,27.0,551,120.5,24.0,126.5,1,4,6,5,2,0,1,38,11,0,4,1428.0,16.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1
80739.0,92,674,79.5,551,39.0,0.0,92.0,1,3,10,9,1,0,0,66,11,0,0,1633.0,24.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1
22669.0,30,16,14.0,36,37.0,22.0,48.0,3,4,1,2,9,0,1,49,11,1,2,173.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
29236.0,30,37,4.0,24,16.0,9.0,9.0,2,4,0,3,9,0,0,37,11,1,2,99.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
44911.0,11,159,0.0,22,2.0,1.0,31.0,3,4,1,4,7,0,0,65,11,1,2,215.0,12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
54693.0,72,686,17.0,142,23.0,26.0,35.0,6,6,4,13,6,0,0,62,11,1,2,929.0,31.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
48186.0,39,97,3.0,66,12.0,7.0,34.0,3,4,1,4,7,0,0,50,10,1,2,219.0,12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
54809.0,0,63,6.0,57,13.0,13.0,22.0,4,2,1,5,4,0,1,47,11,2,4,174.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
41580.0,15,56,5.0,24,4.0,0.0,3.0,3,2,1,3,5,0,0,46,12,2,0,92.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
80336.0,12,209,19.0,456,120.5,82.875,66.0,1,2,9,13,1,0,0,54,11,0,0,1052.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
47743.0,56,198,2.0,43,0.0,12.0,20.0,3,4,1,6,6,0,0,67,11,1,2,275.0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
62972.0,39,313,15.0,47,20.0,0.0,126.5,2,7,4,3,6,0,0,69,12,1,2,587.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
57333.0,55,941,14.0,397,76.0,58.0,126.5,6,8,5,9,6,0,1,70,12,1,2,1662.0,33.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1
32313.0,60,86,4.0,56,2.0,4.0,7.0,3,4,0,4,9,0,0,42,11,1,2,159.0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
84953.0,73,167,48.0,551,63.0,72.0,72.0,1,3,10,4,2,0,1,71,11,0,4,1024.0,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1
27071.0,90,8,3.0,19,0.0,2.0,3.0,2,2,0,3,6,0,0,56,10,1,2,35.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
68148.0,86,389,66.0,408,37.0,57.0,85.0,1,4,4,6,2,0,0,67,11,0,0,1042.0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
65735.0,37,239,7.0,119,4.0,15.0,11.0,5,6,2,6,7,0,0,59,11,2,0,395.0,19.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
86836.0,7,179,21.0,273,0.0,21.0,63.0,1,6,10,6,5,0,1,49,12,0,4,557.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1
4023.0,29,5,0.0,1,1.0,1.0,1.0,6,0,0,0,13,0,0,61,10,2,0,9.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
30093.0,19,2,6.0,28,13.0,4.0,16.0,1,2,0,3,7,0,0,34,11,0,0,69.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
57705.0,14,383,0.0,53,6.0,4.0,40.0,3,8,1,6,6,0,0,58,10,1,2,486.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
25008.0,72,2,8.0,8,6.0,1.0,9.0,2,1,0,3,8,0,0,36,10,1,2,34.0,6.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
83257.0,56,536,27.0,551,38.0,82.875,67.0,1,5,10,12,6,1,1,29,12,0,3,1365.0,28.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
22280.0,85,2,1.0,4,3.0,1.0,2.0,1,1,0,2,8,0,0,49,11,1,2,13.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
72159.0,62,322,53.0,551,34.0,40.0,53.0,1,4,6,10,2,0,0,46,12,0,0,1401.0,21.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1
64260.0,1,539,79.5,551,20.0,0.0,30.0,1,4,5,4,3,0,1,63,11,0,4,1574.0,14.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1
82733.0,28,712,50.0,420,65.0,38.0,38.0,1,8,4,7,4,0,1,40,11,0,4,1323.0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1
74290.0,70,1121,0.0,72,0.0,12.0,12.0,4,10,8,10,6,0,0,53,11,1,2,1217.0,32.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1
58217.0,84,68,1.0,13,3.0,5.0,13.0,1,2,0,4,6,0,0,73,12,3,0,103.0,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
21024.0,89,36,4.0,18,6.0,2.0,18.0,1,2,0,4,7,0,0,48,11,0,0,84.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
70116.0,73,707,44.0,551,95.0,58.0,29.0,1,2,8,12,1,0,0,52,11,0,0,1536.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
54006.0,42,174,77.0,203,6.0,24.0,97.0,2,8,1,7,7,0,0,39,12,1,2,581.0,18.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
69063.0,16,666,35.0,124,69.0,8.0,26.0,1,5,3,5,3,0,0,58,12,1,2,928.0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
11448.0,16,0,0.0,0,6.0,2.0,6.0,1,1,0,2,6,0,0,49,11,0,0,14.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1
70886.0,65,407,70.0,239,103.0,82.875,53.0,1,5,4,4,2,0,0,53,11,1,2,960.0,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
60208.0,13,488,23.0,71,15.0,0.0,59.0,6,8,3,7,7,0,1,51,12,2,4,656.0,29.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1
